year,month,day,cruise,station,depth_m,temp_C,sal_PSU,density_kg_m-3,PAR,fluor_mg_m-3,turbidity_NTU,O2conc_umol_kg-1,O2sat_percent,pH
2024,9,5,1,4,31.241,10.064,32.0761,24.6596,1.62E+00,0.32,0.3541,218.283,77.945,8.087
2024,9,5,1,4,31.506,10.046,32.0799,24.6656,1.56E+00,0.3127,0.331,218.646,78.047,8.087
2024,9,5,1,4,31.684,10.0436,32.0816,24.6673,1.51E+00,0.3392,0.3454,219.007,78.172,8.087
2024,9,5,1,4,31.819,10.044,32.0796,24.6657,1.49E+00,0.3868,0.3744,219.269,78.265,8.087
2024,9,5,1,4,32.02,10.043,32.0786,24.665,1.45E+00,0.3548,0.3773,219.374,78.3,8.087
2024,9,5,1,4,32.28,10.0415,32.0781,24.6649,1.39E+00,0.2532,0.3773,219.281,78.265,8.088
2024,9,5,1,4,32.567,10.0402,32.0788,24.6657,1.33E+00,0.2568,0.3802,218.941,78.141,8.089
2024,9,5,1,4,32.866,10.0355,32.0807,24.668,1.27E+00,0.2834,0.4208,218.559,77.999,8.089
2024,9,5,1,4,33.081,10.0332,32.0798,24.6677,1.20E+00,0.2825,0.4208,218.231,77.877,8.089
2024,9,5,1,4,33.165,10.0344,32.0786,24.6665,1.16E+00,0.2825,0.3281,218.005,77.798,8.088
2024,9,5,1,4,33.23,10.0327,32.0787,24.6668,1.15E+00,0.2825,0.3281,217.844,77.737,8.087
2024,9,5,1,4,33.399,10.0255,32.0783,24.6678,1.11E+00,0.2568,0.2875,217.834,77.721,8.087
2024,9,5,1,4,33.605,10.0228,32.0781,24.6681,1.07E+00,0.2532,0.2817,217.938,77.754,8.085
2024,9,5,1,4,33.785,10.0184,32.0786,24.6692,1.03E+00,0.2751,0.3512,218.099,77.804,8.085
2024,9,5,1,4,33.997,10.0006,32.0821,24.6748,1.00E+00,0.2825,0.3773,218.346,77.864,8.084
2024,9,5,1,4,34.236,9.9609,32.0873,24.6854,9.68E-01,0.2733,0.3454,218.593,77.888,8.084
2024,9,5,1,4,34.457,9.9449,32.0875,24.6883,9.34E-01,0.2678,0.3281,218.591,77.861,8.083
2024,9,5,1,4,34.707,9.9384,32.1082,24.7054,9.06E-01,0.2751,0.3512,218.389,77.789,8.083
2024,9,5,1,4,34.988,9.9395,32.1204,24.7148,8.74E-01,0.2825,0.3744,218.094,77.693,8.083
2024,9,5,1,4,35.212,9.9466,32.1289,24.7203,8.45E-01,0.2605,0.357,217.71,77.573,8.084
2024,9,5,1,4,35.326,9.9476,32.1341,24.7241,8.27E-01,0.2229,0.3281,217.468,77.491,8.086
2024,9,5,1,4,35.453,9.9482,32.1333,24.7234,8.13E-01,0.2303,0.3165,217.61,77.542,8.088
2024,9,5,1,4,35.755,9.9585,32.1335,24.7219,7.84E-01,0.2532,0.2817,218.115,77.74,8.091
2024,9,5,1,4,36.102,9.9734,32.1425,24.7265,7.40E-01,0.2532,0.2875,218.774,78.005,8.093
2024,9,5,1,4,36.327,9.9759,32.1473,24.7298,7.06E-01,0.2532,0.3281,219.565,78.294,8.096
2024,9,5,1,4,36.445,9.9746,32.1477,24.7304,6.81E-01,0.255,0.3281,220.231,78.529,8.098
2024,9,5,1,4,36.567,9.9723,32.1485,24.7314,6.68E-01,0.2248,0.3744,220.764,78.716,8.1
2024,9,5,1,4,36.679,9.9697,32.1495,24.7325,6.51E-01,0.2248,0.3744,221.214,78.872,8.102
2024,9,5,1,4,36.792,9.968,32.1492,24.7326,6.41E-01,0.2367,0.2933,221.325,78.909,8.104
2024,9,5,1,4,37.003,9.9646,32.1507,24.7343,6.25E-01,0.2385,0.2817,221.059,78.809,8.105
2024,9,5,1,4,37.338,9.9628,32.1494,24.7336,6.00E-01,0.2202,0.3165,220.6,78.642,8.106
2024,9,5,1,4,37.69,9.9636,32.1518,24.7354,5.73E-01,0.2138,0.331,220.323,78.546,8.107
2024,9,5,1,4,37.953,9.9564,32.1551,24.7392,5.39E-01,0.2202,0.357,220.43,78.573,8.107
2024,9,5,1,4,38.13,9.9523,32.155,24.7398,5.26E-01,0.2248,0.3744,220.699,78.662,8.108
2024,9,5,1,4,38.293,9.9473,32.1562,24.7415,5.16E-01,0.2184,0.3512,220.888,78.722,8.108
2024,9,5,1,4,38.438,9.9445,32.1557,24.7415,5.07E-01,0.2138,0.3281,220.927,78.73,8.109
2024,9,5,1,4,38.589,9.9432,32.1556,24.7417,4.94E-01,0.2138,0.3107,220.562,78.598,8.109
2024,9,5,1,4,38.808,9.9411,32.1559,24.7423,4.76E-01,0.2138,0.2788,219.992,78.391,8.11
2024,9,5,1,4,39.084,9.9374,32.1568,24.7437,4.53E-01,0.2138,0.2933,219.677,78.274,8.111
2024,9,5,1,4,39.357,9.9293,32.1594,24.7469,4.23E-01,0.2147,0.3281,219.633,78.245,8.111
2024,9,5,1,4,39.558,9.9233,32.1593,24.7479,4.04E-01,0.2129,0.3339,219.691,78.256,8.112
2024,9,5,1,4,39.689,9.9194,32.1601,24.7492,3.89E-01,0.1991,0.3744,219.64,78.232,8.114
2024,9,5,1,4,39.803,9.9167,32.1592,24.7489,3.83E-01,0.1991,0.3744,219.323,78.113,8.115
2024,9,5,1,4,39.977,9.9128,32.1603,24.7505,3.73E-01,0.2678,0.3281,219.066,78.016,8.115
2024,9,5,1,4,40.186,9.9007,32.1642,24.7555,3.59E-01,0.2678,0.3281,219.18,78.038,8.117
2024,9,5,1,4,40.395,9.8901,32.1646,24.7575,3.50E-01,0.2193,0.3686,219.335,78.076,8.117
2024,9,5,1,4,40.623,9.8809,32.1659,24.76,3.37E-01,0.2138,0.3744,219.382,78.078,8.119
2024,9,5,1,4,40.875,9.8743,32.1657,24.761,3.25E-01,0.2138,0.3715,219.186,77.997,8.119
2024,9,5,1,4,41.113,9.8695,32.167,24.7627,3.13E-01,0.2147,0.3744,219.088,77.954,8.12
2024,9,5,1,4,41.344,9.8601,32.1685,24.7655,3.04E-01,0.2138,0.3744,219.184,77.973,8.121
2024,9,5,1,4,41.601,9.8553,32.1679,24.7658,2.94E-01,0.2138,0.3744,219.24,77.985,8.122
2024,9,5,1,4,41.9,9.8527,32.1673,24.7658,2.79E-01,0.2138,0.4005,219.286,77.997,8.123
2024,9,5,1,4,42.171,9.8489,32.1682,24.7671,2.64E-01,0.2138,0.4208,219.16,77.946,8.124
2024,9,5,1,4,42.361,9.8467,32.1675,24.7669,2.48E-01,0.2129,0.4034,219.098,77.919,8.126
2024,9,5,1,4,42.516,9.845,32.1674,24.7671,2.46E-01,0.2138,0.3744,219.017,77.888,8.127
2024,9,5,1,4,42.736,9.8344,32.1697,24.7706,2.36E-01,0.2129,0.3628,218.893,77.827,8.128
2024,9,5,1,4,42.999,9.7908,32.1848,24.7895,2.26E-01,0.2138,0.331,218.933,77.776,8.13
2024,9,5,1,4,43.153,9.7395,32.1835,24.7969,2.22E-01,0.211,0.3367,219.048,77.729,8.13
2024,9,5,1,4,43.203,9.7217,32.1884,24.8036,2.16E-01,0.1991,0.3744,218.922,77.657,8.131
2024,9,5,1,4,43.318,9.6868,32.1955,24.8147,2.13E-01,0.1991,0.3715,218.706,77.526,8.132
2024,9,5,1,4,43.542,9.6179,32.2126,24.8393,2.01E-01,0.2138,0.3281,218.333,77.287,8.132
2024,9,5,1,4,43.763,9.5926,32.207,24.8389,1.90E-01,0.2138,0.3281,217.573,76.972,8.132
2024,9,5,1,4,43.992,9.5861,32.2062,24.8394,1.79E-01,0.201,0.3686,216.787,76.683,8.132
2024,9,5,1,4,44.277,9.5631,32.2113,24.8471,1.70E-01,0.2001,0.3744,216.32,76.482,8.133
2024,9,5,1,4,44.562,9.512,32.2193,24.8616,1.65E-01,0.212,0.4469,216.364,76.416,8.134
2024,9,5,1,4,44.781,9.4792,32.2154,24.8638,1.54E-01,0.2156,0.4672,216.748,76.495,8.136
2024,9,5,1,4,44.997,9.4273,32.2252,24.8797,1.51E-01,0.1955,0.4063,217.219,76.58,8.137
2024,9,5,1,4,45.167,9.3899,32.2183,24.8802,1.40E-01,0.1863,0.3744,217.707,76.685,8.139
2024,9,5,1,4,45.232,9.3674,32.2111,24.8781,1.38E-01,0.1772,0.3483,218.002,76.747,8.141
2024,9,5,1,4,45.281,9.3544,32.208,24.8778,1.39E-01,0.1698,0.3252,218.089,76.754,8.141
2024,9,5,1,4,45.482,9.3466,32.2049,24.8766,1.33E-01,0.1753,0.3281,218.005,76.71,8.141
2024,9,5,1,4,45.845,9.3121,32.2174,24.8919,1.27E-01,0.1836,0.3281,217.838,76.6,8.141
2024,9,5,1,4,46.205,9.1194,32.2397,24.9396,1.15E-01,0.1836,0.3541,218.32,76.457,8.141
2024,9,5,1,4,46.419,9.075,32.2012,24.9163,1.07E-01,0.1854,0.4237,217.959,76.235,8.14
2024,9,5,1,4,46.481,9.0754,32.1948,24.9113,1.06E-01,0.1909,0.4208,216.981,75.89,8.139
2024,9,5,1,4,46.565,9.0692,32.1944,24.9119,1.03E-01,0.2156,0.4208,216.015,75.542,8.138
2024,9,5,1,4,46.78,9.037,32.2001,24.9214,1.01E-01,0.2129,0.4208,215.238,75.22,8.137
2024,9,5,1,4,47.06,9.004,32.1942,24.9219,1.00E-01,0.1534,0.3744,214.457,74.889,8.135
2024,9,5,1,4,47.337,8.9895,32.1867,24.9182,9.23E-02,0.1543,0.3744,213.731,74.607,8.132
2024,9,5,1,4,47.634,9.0049,32.1879,24.9168,8.28E-02,0.168,0.5049,212.875,74.334,8.129
2024,9,5,1,4,47.914,9.0329,32.188,24.9126,7.85E-02,0.1698,0.5136,212.102,74.11,8.128
2024,9,5,1,4,48.095,9.0495,32.2026,24.9214,7.06E-02,0.1689,0.5136,211.538,73.948,8.127
2024,9,5,1,4,48.178,9.0491,32.2031,24.9219,6.86E-02,0.1689,0.5136,211.115,73.8,8.127
2024,9,5,1,4,48.216,9.0507,32.203,24.9215,6.51E-02,0.1589,0.4498,210.889,73.724,8.127
2024,9,5,1,4,48.31,9.0566,32.2033,24.9209,6.26E-02,0.1543,0.4237,210.8,73.702,8.128
2024,9,5,1,4,48.52,9.0785,32.2003,24.9151,5.93E-02,0.1616,0.4208,210.73,73.712,8.129
2024,9,5,1,4,48.811,9.112,32.2199,24.9253,5.64E-02,0.1689,0.4208,210.568,73.72,8.131
2024,9,5,1,4,49.065,9.1196,32.2242,24.9274,4.98E-02,0.1625,0.4411,210.707,73.783,8.135
2024,9,5,1,4,49.204,9.1276,32.2298,24.9306,4.65E-02,0.1534,0.4672,211.115,73.942,8.138
2024,9,5,1,4,49.331,9.1312,32.2312,24.9311,4.21E-02,0.1991,0.4382,211.805,74.19,8.14
2024,9,5,1,4,49.531,9.1346,32.2333,24.9322,4.06E-02,0.2971,0.3744,212.447,74.422,8.142
2024,9,5,1,4,49.705,9.1337,32.2346,24.9334,3.30E-02,0.2696,0.3831,213.018,74.621,8.144
2024,9,5,1,4,49.834,9.1335,32.2347,24.9335,3.95E-02,0.1543,0.4208,213.488,74.785,8.145
2024,9,5,1,4,50.019,9.1272,32.2371,24.9363,3.29E-02,0.1534,0.4179,213.808,74.889,8.146
2024,9,5,1,4,50.298,9.0859,32.2456,24.9494,3.16E-02,0.1387,0.3773,214.109,74.93,8.147
2024,9,5,1,4,50.63,9.0101,32.2486,24.9635,2.79E-02,0.1378,0.3744,214.513,74.948,8.147
2024,9,5,1,4,50.961,9.0003,32.2409,24.959,2.29E-02,0.1534,0.4643,214.571,74.948,8.146
2024,9,5,1,4,51.23,8.9972,32.2442,24.9621,2.37E-02,0.1543,0.4701,214.523,74.928,8.144
2024,9,5,1,4,51.4,8.99,32.2426,24.962,2.29E-02,0.1534,0.5049,214.32,74.844,8.143
2024,9,5,1,4,51.544,8.9896,32.2414,24.9611,1.86E-02,0.1543,0.5136,213.874,74.687,8.142
2024,9,5,1,4,51.736,8.9907,32.2405,24.9602,1.72E-02,0.1433,0.4498,213.156,74.438,8.141
2024,9,5,1,4,51.924,8.9999,32.2424,24.9603,8.32E-03,0.1387,0.4208,212.292,74.152,8.14
2024,9,5,1,4,52.029,9.0021,32.246,24.9628,2.84E-03,0.147,0.4498,211.587,73.911,8.14
2024,9,5,1,4,52.102,8.9991,32.2469,24.9639,4.33E-03,0.1534,0.4672,211.207,73.774,8.14
2024,9,5,1,4,52.25,8.9927,32.2462,24.9644,4.94E-03,0.147,0.4266,211.162,73.748,8.139
2024,9,5,1,4,52.491,8.9734,32.2497,24.9701,7.96E-04,0.1387,0.3773,211.395,73.799,8.14
2024,9,5,1,4,52.712,8.9624,32.2448,24.968,4.43E-04,0.1442,0.4063,211.631,73.861,8.14
2024,9,5,1,4,52.85,8.9597,32.245,24.9685,6.02E-05,0.1543,0.4672,211.659,73.867,8.139
2024,9,5,1,4,53.011,8.944,32.2477,24.9731,6.02E-05,0.1506,0.4585,211.652,73.84,8.138
2024,9,5,1,4,53.257,8.8893,32.2534,24.986,6.02E-05,0.1387,0.4208,211.636,73.748,8.138
2024,9,5,1,4,53.541,8.8376,32.249,24.9905,1.98E-04,0.1387,0.4266,211.553,73.633,8.137
2024,9,5,1,4,53.82,8.7947,32.2454,24.9941,6.02E-05,0.1387,0.4672,211.478,73.535,8.136
2024,9,5,1,4,54.038,8.7459,32.2463,25.0023,4.49E-05,0.1387,0.4672,211.335,73.406,8.134
2024,9,5,1,4,54.203,8.7213,32.2359,24.9979,6.02E-05,0.1387,0.5107,210.874,73.201,8.133
2024,9,5,1,4,54.417,8.6812,32.2372,25.005,4.49E-05,0.1378,0.5136,210.274,72.928,8.132
2024,9,5,1,4,54.65,8.7177,32.2307,24.9944,4.49E-05,0.1515,0.5136,209.37,72.67,8.131
2024,9,5,1,4,54.802,8.7462,32.2574,25.0109,4.49E-05,0.1543,0.5136,208.761,72.518,8.129
2024,9,5,1,4,54.86,8.7547,32.2571,25.0095,6.02E-05,0.1433,0.5107,208.591,72.473,8.127
2024,9,5,1,4,54.931,8.7663,32.2667,25.0152,4.49E-05,0.1387,0.5136,208.444,72.445,8.126
2024,9,5,1,4,55.122,8.7597,32.271,25.0196,6.02E-05,0.1296,0.4585,208.236,72.365,8.125
2024,9,5,1,4,55.418,8.7401,32.2789,25.0287,6.02E-05,0.1241,0.4208,207.991,72.253,8.125
2024,9,5,1,4,55.728,8.721,32.2755,25.029,4.49E-05,0.1314,0.4846,207.855,72.173,8.126
2024,9,5,1,4,55.982,8.7184,32.277,25.0305,6.02E-05,0.1387,0.5571,207.749,72.133,8.126
2024,9,5,1,4,56.162,8.7179,32.2785,25.0318,6.02E-05,0.1387,0.5571,207.744,72.131,8.126
2024,9,5,1,4,56.29,8.719,32.2788,25.0318,6.02E-05,0.1396,0.56,207.783,72.146,8.126
2024,9,5,1,4,56.426,8.719,32.2789,25.032,6.02E-05,0.1387,0.5571,207.826,72.162,8.126
2024,9,5,1,4,56.619,8.7156,32.2805,25.0338,6.02E-05,0.1387,0.5571,207.697,72.112,8.126
2024,9,5,1,4,56.868,8.7111,32.2818,25.0354,6.02E-05,0.1396,0.5571,207.611,72.076,8.126
2024,9,5,1,4,57.182,8.7049,32.2815,25.0361,6.02E-05,0.1534,0.5571,207.715,72.102,8.125
2024,9,5,1,4,57.478,8.7028,32.2818,25.0366,4.49E-05,0.1534,0.5571,207.808,72.131,8.125
2024,9,5,1,4,57.628,8.7065,32.2795,25.0343,4.49E-05,0.1396,0.589,207.783,72.127,8.125
2024,9,5,1,4,57.657,8.71,32.2806,25.0347,6.02E-05,0.1387,0.5919,207.632,72.081,8.124
2024,9,5,1,4,57.748,8.712,32.2811,25.0347,6.02E-05,0.1387,0.4846,207.456,72.023,8.124
2024,9,5,1,4,57.965,8.7132,32.2807,25.0343,6.02E-05,0.1387,0.4672,207.367,71.994,8.123
2024,9,5,1,4,58.237,8.7082,32.2826,25.0365,6.02E-05,0.1277,0.4991,207.329,71.974,8.123
2024,9,5,1,4,58.508,8.7043,32.2828,25.0373,4.49E-05,0.1231,0.5136,207.263,71.945,8.123
2024,9,5,1,4,58.725,8.7038,32.2826,25.0372,6.02E-05,0.1241,0.56,207.157,71.907,8.123
2024,9,5,1,4,58.869,8.7023,32.283,25.0377,6.02E-05,0.1241,0.589,207.134,71.897,8.123
2024,9,5,1,4,59.007,8.695,32.2842,25.0398,6.02E-05,0.1323,0.5716,207.296,71.942,8.123
2024,9,5,1,4,59.182,8.6901,32.2845,25.0407,6.02E-05,0.1405,0.56,207.355,71.955,8.122
2024,9,5,1,4,59.366,8.6802,32.284,25.0419,6.02E-05,0.1396,0.5571,207.383,71.948,8.122
2024,9,5,1,4,59.543,8.6681,32.2851,25.0445,6.02E-05,0.1396,0.56,207.428,71.945,8.121
2024,9,5,1,4,59.749,8.6596,32.2847,25.0456,6.02E-05,0.1369,0.56,207.255,71.871,8.121
2024,9,5,1,4,59.974,8.6518,32.2843,25.0464,6.02E-05,0.1241,0.5571,206.861,71.722,8.12
2024,9,5,1,4,60.181,8.6471,32.2847,25.0474,6.02E-05,0.1241,0.5629,206.258,71.506,8.12
2024,9,5,1,4,60.406,8.6384,32.2865,25.0501,6.02E-05,0.1231,0.589,205.743,71.315,8.119
2024,9,5,1,4,60.64,8.6332,32.2867,25.0511,4.49E-05,0.1241,0.589,205.438,71.201,8.118
2024,9,5,1,4,60.821,8.6331,32.2858,25.0504,6.02E-05,0.1241,0.5919,205.329,71.162,8.118
2024,9,5,1,4,61.038,8.6366,32.2857,25.0498,6.02E-05,0.1231,0.589,205.451,71.21,8.118
2024,9,5,1,4,61.331,8.6452,32.287,25.0495,6.02E-05,0.1369,0.6296,205.552,71.259,8.117
2024,9,5,1,4,61.58,8.649,32.2893,25.0508,4.49E-05,0.1387,0.6354,205.466,71.237,8.117
2024,9,5,1,4,61.717,8.6601,32.2898,25.0495,6.02E-05,0.1387,0.6354,205.261,71.183,8.117
2024,9,5,1,4,61.842,8.6761,32.2926,25.0492,6.02E-05,0.1387,0.6354,205.113,71.159,8.117
2024,9,5,1,4,62.016,8.6875,32.2925,25.0475,4.49E-05,0.1387,0.6064,205.083,71.166,8.117
2024,9,5,1,4,62.196,8.7247,32.3034,25.0503,6.02E-05,0.1387,0.589,205.097,71.235,8.117
2024,9,5,1,4,62.399,8.7485,32.3135,25.0547,4.49E-05,0.1378,0.6122,205.235,71.326,8.118
2024,9,5,1,4,62.633,8.7481,32.3216,25.0611,6.02E-05,0.1387,0.6383,205.425,71.396,8.12
2024,9,5,1,4,62.821,8.73,32.3336,25.0732,4.49E-05,0.1332,0.618,205.745,71.484,8.123
2024,9,5,1,4,62.947,8.7201,32.3397,25.0795,6.02E-05,0.1241,0.5919,206.145,71.611,8.125
2024,9,5,1,4,63.112,8.7062,32.3447,25.0855,6.02E-05,0.1277,0.5687,206.576,71.741,8.126
2024,9,5,1,4,63.349,8.6959,32.3459,25.088,4.49E-05,0.1387,0.5136,206.951,71.856,8.126
2024,9,5,1,4,63.576,8.6924,32.3473,25.0896,4.49E-05,0.1369,0.5194,207.168,71.926,8.127
2024,9,5,1,4,63.763,8.6926,32.3463,25.0889,4.49E-05,0.1241,0.589,207.209,71.94,8.127
2024,9,5,1,4,63.941,8.6897,32.3482,25.0908,4.49E-05,0.125,0.589,207.251,71.951,8.126
2024,9,5,1,4,64.14,8.6803,32.3507,25.0942,4.49E-05,0.125,0.5919,207.137,71.898,8.126
2024,9,5,1,4,64.419,8.6632,32.3542,25.0995,6.02E-05,0.125,0.589,206.758,71.741,8.126
2024,9,5,1,4,64.764,8.6098,32.3702,25.1201,6.02E-05,0.1259,0.589,206.553,71.593,8.126
2024,9,5,1,4,65.03,8.5518,32.3565,25.1181,6.02E-05,0.1259,0.589,206.672,71.535,8.126
2024,9,5,1,4,65.164,8.5451,32.3507,25.1145,4.49E-05,0.125,0.6963,206.488,71.457,8.125
2024,9,5,1,4,65.235,8.5569,32.3492,25.1116,4.49E-05,0.125,0.731,205.951,71.29,8.125
2024,9,5,1,4,65.302,8.5711,32.3563,25.1151,6.02E-05,0.1241,0.6412,205.292,71.088,8.123
2024,9,5,1,4,65.433,8.5758,32.3585,25.1161,6.02E-05,0.1241,0.589,204.617,70.862,8.122
2024,9,5,1,4,65.704,8.5677,32.3625,25.1204,6.02E-05,0.1314,0.6122,204.052,70.656,8.12
2024,9,5,1,4,66.064,8.5378,32.3635,25.1257,4.49E-05,0.1378,0.6354,203.684,70.482,8.12
2024,9,5,1,4,66.372,8.533,32.365,25.1275,6.02E-05,0.1332,0.7049,203.383,70.372,8.119
2024,9,5,1,4,66.534,8.5109,32.3662,25.1319,4.49E-05,0.1241,0.8267,203.196,70.273,8.119
2024,9,5,1,4,66.605,8.5062,32.3637,25.1306,4.49E-05,0.1241,0.7774,203.083,70.225,8.119
2024,9,5,1,4,66.688,8.499,32.3645,25.1322,6.02E-05,0.1241,0.6354,202.953,70.169,8.118
2024,9,5,1,4,66.817,8.4976,32.3685,25.1356,6.02E-05,0.1231,0.6267,202.72,70.088,8.119
2024,9,5,1,4,67.024,8.4963,32.3676,25.1351,4.49E-05,0.125,0.589,202.52,70.017,8.118
2024,9,5,1,4,67.325,8.498,32.3705,25.1372,4.49E-05,0.1241,0.589,202.337,69.958,8.118
2024,9,5,1,4,67.616,8.492,32.3782,25.1441,4.49E-05,0.125,0.8238,202.346,69.956,8.118
2024,9,5,1,4,67.804,8.469,32.3802,25.1491,6.02E-05,0.125,0.8238,202.537,69.987,8.118
2024,9,5,1,4,67.982,8.4594,32.3762,25.1474,4.49E-05,0.125,0.7368,202.568,69.98,8.119
2024,9,5,1,4,68.227,8.4354,32.3863,25.1589,6.02E-05,0.125,0.7281,202.542,69.939,8.119
2024,9,5,1,4,68.423,8.404,32.3829,25.1609,6.02E-05,0.125,0.8702,202.55,69.891,8.119
2024,9,5,1,4,68.526,8.3987,32.3798,25.1592,6.02E-05,0.1259,0.9195,202.265,69.783,8.119
2024,9,5,1,4,68.692,8.3965,32.3785,25.1585,6.02E-05,0.1259,0.7977,201.814,69.623,8.118
2024,9,5,1,4,69.039,8.3516,32.3959,25.1789,4.49E-05,0.125,0.7281,201.483,69.448,8.117
2024,9,5,1,4,69.45,8.2823,32.3792,25.176,4.49E-05,0.1241,0.7745,201.45,69.321,8.116
2024,9,5,1,4,69.72,8.2727,32.3716,25.1714,4.49E-05,0.1241,0.8238,201.354,69.269,8.114
2024,9,5,1,4,69.825,8.2733,32.3694,25.1696,4.49E-05,0.1177,0.7861,201.182,69.21,8.114
2024,9,5,1,4,69.883,8.2735,32.3687,25.169,4.49E-05,0.1094,0.7281,200.851,69.096,8.113
2024,9,5,1,4,69.952,8.2736,32.3684,25.1688,4.49E-05,0.1076,0.7049,200.405,68.943,8.113
2024,9,5,1,4,70.089,8.2721,32.3677,25.1685,4.49E-05,0.1085,0.6354,199.883,68.761,8.113
2024,9,5,1,4,70.346,8.274,32.3657,25.1666,4.49E-05,0.1085,0.6412,199.586,68.66,8.112
2024,9,5,1,4,70.653,8.2813,32.37,25.1689,4.49E-05,0.1076,0.6818,199.505,68.646,8.112
2024,9,5,1,4,70.879,8.2814,32.3703,25.1691,6.02E-05,0.1085,0.6818,199.51,68.648,8.112
2024,9,5,1,4,71.007,8.2827,32.3704,25.169,6.02E-05,0.1231,0.7281,199.584,68.675,8.113
2024,9,5,1,4,71.132,8.2872,32.3713,25.1691,6.02E-05,0.1231,0.7281,199.81,68.76,8.113
2024,9,5,1,4,71.286,8.2928,32.3724,25.1692,4.49E-05,0.1094,0.6412,200.142,68.884,8.113
2024,9,5,1,4,71.462,8.3005,32.3756,25.1705,4.49E-05,0.1085,0.6383,200.505,69.022,8.113
2024,9,5,1,4,71.69,8.3015,32.3778,25.1721,6.02E-05,0.1085,0.7078,200.736,69.104,8.113
2024,9,5,1,4,71.958,8.3038,32.3824,25.1754,4.49E-05,0.1094,0.7281,200.712,69.102,8.114
2024,9,5,1,4,72.221,8.3078,32.3929,25.183,4.49E-05,0.1085,0.76,200.558,69.061,8.114
2024,9,5,1,4,72.437,8.3154,32.3937,25.1825,4.49E-05,0.1076,0.7774,200.451,69.036,8.115
2024,9,5,1,4,72.615,8.3217,32.4027,25.1886,4.49E-05,0.1076,0.7252,200.421,69.039,8.115
2024,9,5,1,4,72.757,8.3157,32.4008,25.1881,4.49E-05,0.1076,0.6818,200.697,69.124,8.116
2024,9,5,1,4,72.938,8.3167,32.402,25.1888,4.49E-05,0.1076,0.7021,200.812,69.166,8.116
2024,9,5,1,4,73.206,8.3167,32.4013,25.1883,4.49E-05,0.1085,0.7281,200.756,69.146,8.117
2024,9,5,1,4,73.567,8.3157,32.4028,25.1897,4.49E-05,0.1085,0.7426,200.529,69.068,8.118
2024,9,5,1,4,73.899,8.3089,32.403,25.1907,4.49E-05,0.1085,0.7774,200.292,68.975,8.118
2024,9,5,1,4,74.098,8.3058,32.4017,25.1903,4.49E-05,0.1058,0.7687,200.161,68.925,8.118
2024,9,5,1,4,74.156,8.3052,32.4007,25.1896,4.49E-05,0.0939,0.731,200.234,68.949,8.118
2024,9,5,1,4,74.189,8.3037,32.4009,25.1899,4.49E-05,0.0939,0.7252,200.249,68.952,8.118
2024,9,5,1,4,74.348,8.3001,32.402,25.1913,6.02E-05,0.1085,0.589,199.968,68.85,8.119
2024,9,5,1,4,74.671,8.2838,32.4063,25.1971,4.49E-05,0.1076,0.589,199.437,68.644,8.119
2024,9,5,1,4,75.073,8.2756,32.4063,25.1983,4.49E-05,0.1085,0.6789,199.109,68.519,8.118
2024,9,5,1,4,75.419,8.2737,32.4062,25.1985,4.49E-05,0.1076,0.6847,199.089,68.509,8.118
2024,9,5,1,4,75.6,8.2699,32.4091,25.2013,6.02E-05,0.1076,0.7571,199.395,68.61,8.119
2024,9,5,1,4,75.692,8.2678,32.4111,25.2032,4.49E-05,0.1076,0.7774,199.8,68.747,8.119
2024,9,5,1,4,75.794,8.2668,32.414,25.2057,4.49E-05,0.1085,0.6818,199.964,68.803,8.119
2024,9,5,1,4,75.98,8.2704,32.4197,25.2096,4.49E-05,0.1085,0.6354,199.736,68.733,8.119
2024,9,5,1,4,76.24,8.276,32.4251,25.213,4.49E-05,0.1085,0.6644,199.404,68.63,8.119
2024,9,5,1,4,76.511,8.2806,32.4276,25.2142,4.49E-05,0.1094,0.6818,199.262,68.59,8.119
2024,9,5,1,4,76.761,8.2865,32.428,25.2138,4.49E-05,0.103,0.7223,199.271,68.602,8.119
2024,9,5,1,4,76.94,8.2893,32.4314,25.216,4.49E-05,0.0948,0.7774,199.516,68.692,8.119
2024,9,5,1,4,77.023,8.292,32.4312,25.2155,4.49E-05,0.0948,0.7455,199.71,68.763,8.12
2024,9,5,1,4,77.11,8.2938,32.4346,25.2178,4.49E-05,0.0948,0.6818,199.874,68.824,8.12
2024,9,5,1,4,77.276,8.2927,32.436,25.2191,6.02E-05,0.0948,0.6731,200.012,68.87,8.12
2024,9,5,1,4,77.444,8.2828,32.4413,25.2247,4.49E-05,0.0939,0.6354,200.015,68.859,8.121
2024,9,5,1,4,77.63,8.2778,32.4485,25.2311,4.49E-05,0.0929,0.6412,199.88,68.809,8.121
2024,9,5,1,4,77.892,8.2811,32.4642,25.2429,4.49E-05,0.0939,0.731,199.733,68.771,8.121
2024,9,5,1,4,78.173,8.2728,32.4752,25.2528,4.49E-05,0.0939,0.731,199.712,68.756,8.12
2024,9,5,1,4,78.393,8.2689,32.4766,25.2545,4.49E-05,0.1076,0.905,199.644,68.728,8.12
2024,9,5,1,4,78.589,8.2668,32.478,25.2559,6.02E-05,0.1085,0.9166,199.386,68.636,8.12
2024,9,5,1,4,78.798,8.2615,32.4809,25.2589,4.49E-05,0.0957,0.9601,198.985,68.492,8.119
